cause_name,cause_id,total_attention_score,analysis_type,time_strata
Acne vulgaris,661,1296804,all,NA
Acne vulgaris,661,215,sliding_3yr,2011
Acne vulgaris,661,13909,sliding_3yr,2012
Acne vulgaris,661,13909,sliding_3yr,2013
Acne vulgaris,661,13694,sliding_3yr,2014
Acne vulgaris,661,23997,sliding_3yr,2016
Acne vulgaris,661,23997,sliding_3yr,2017
Acne vulgaris,661,23997,sliding_3yr,2018
Acne vulgaris,661,5560,sliding_3yr,2019
Acne vulgaris,661,25725,sliding_3yr,2020
Acne vulgaris,661,60147,sliding_3yr,2021
Acne vulgaris,661,79111,sliding_3yr,2022
Acne vulgaris,661,75616,sliding_3yr,2023
Acne vulgaris,661,41194,sliding_3yr,2024
Acne vulgaris,661,215,year,2013
Acne vulgaris,661,13694,year,2014
Acne vulgaris,661,23997,year,2018
Acne vulgaris,661,5560,year,2021
Acne vulgaris,661,20165,year,2022
Acne vulgaris,661,34422,year,2023
Acne vulgaris,661,24524,year,2024
Acne vulgaris,661,16670,year,2025
Acute glomerulonephritis,588,64312,all,NA
Acute glomerulonephritis,588,2146,sliding_3yr,2019
Acute glomerulonephritis,588,2146,sliding_3yr,2020
Acute glomerulonephritis,588,2146,sliding_3yr,2021
Acute glomerulonephritis,588,2146,year,2021
Acute hepatitis,400,3234673,all,NA
Acute hepatitis,400,27343,sliding_3yr,2019
Acute hepatitis,400,27343,sliding_3yr,2020
Acute hepatitis,400,27343,sliding_3yr,2021
Acute hepatitis,400,17138,sliding_3yr,2023
Acute hepatitis,400,17138,sliding_3yr,2024
Acute hepatitis,400,27343,year,2021
Acute hepatitis,400,17138,year,2025
Acute hepatitis A,401,8316,all,NA
Acute hepatitis A,401,591,sliding_3yr,2019
Acute hepatitis A,401,591,sliding_3yr,2020
Acute hepatitis A,401,591,sliding_3yr,2021
Acute hepatitis A,401,1092,sliding_3yr,2023
Acute hepatitis A,401,1092,sliding_3yr,2024
Acute hepatitis A,401,591,year,2021
Acute hepatitis A,401,1092,year,2025
Acute hepatitis B,402,1009729,all,NA
Acute hepatitis B,402,2086,sliding_3yr,2007
Acute hepatitis B,402,2086,sliding_3yr,2008
Acute hepatitis B,402,11308,sliding_3yr,2009
Acute hepatitis B,402,30815,sliding_3yr,2010
Acute hepatitis B,402,37367,sliding_3yr,2011
Acute hepatitis B,402,29768,sliding_3yr,2012
Acute hepatitis B,402,17289,sliding_3yr,2013
Acute hepatitis B,402,21487,sliding_3yr,2014
Acute hepatitis B,402,21289,sliding_3yr,2015
Acute hepatitis B,402,20727,sliding_3yr,2016
Acute hepatitis B,402,9977,sliding_3yr,2017
Acute hepatitis B,402,19044,sliding_3yr,2018
Acute hepatitis B,402,21941,sliding_3yr,2019
Acute hepatitis B,402,22482,sliding_3yr,2020
Acute hepatitis B,402,11990,sliding_3yr,2021
Acute hepatitis B,402,10245,sliding_3yr,2022
Acute hepatitis B,402,20096,sliding_3yr,2023
Acute hepatitis B,402,20096,sliding_3yr,2024
Acute hepatitis B,402,2086,year,2009
Acute hepatitis B,402,9222,year,2011
Acute hepatitis B,402,21593,year,2012
Acute hepatitis B,402,6552,year,2013
Acute hepatitis B,402,1623,year,2014
Acute hepatitis B,402,9114,year,2015
Acute hepatitis B,402,10750,year,2016
Acute hepatitis B,402,1425,year,2017
Acute hepatitis B,402,8552,year,2018
Acute hepatitis B,402,10492,year,2020
Acute hepatitis B,402,11449,year,2021
Acute hepatitis B,402,541,year,2022
Acute hepatitis B,402,9704,year,2024
Acute hepatitis B,402,10392,year,2025
Acute hepatitis C,403,2192831,all,NA
Acute hepatitis C,403,6897,sliding_3yr,2007
Acute hepatitis C,403,12193,sliding_3yr,2008
Acute hepatitis C,403,52683,sliding_3yr,2009
Acute hepatitis C,403,48128,sliding_3yr,2010
Acute hepatitis C,403,61560,sliding_3yr,2011
Acute hepatitis C,403,21070,sliding_3yr,2012
Acute hepatitis C,403,18728,sliding_3yr,2013
Acute hepatitis C,403,5786,sliding_3yr,2016
Acute hepatitis C,403,5786,sliding_3yr,2017
Acute hepatitis C,403,18693,sliding_3yr,2018
Acute hepatitis C,403,27619,sliding_3yr,2019
Acute hepatitis C,403,48765,sliding_3yr,2020
Acute hepatitis C,403,35858,sliding_3yr,2021
Acute hepatitis C,403,167790,sliding_3yr,2022
Acute hepatitis C,403,150873,sliding_3yr,2023
Acute hepatitis C,403,150873,sliding_3yr,2024
Acute hepatitis C,403,6897,year,2009
Acute hepatitis C,403,5296,year,2010
Acute hepatitis C,403,40490,year,2011
Acute hepatitis C,403,2342,year,2012
Acute hepatitis C,403,18728,year,2013
Acute hepatitis C,403,5786,year,2018
Acute hepatitis C,403,12907,year,2020
Acute hepatitis C,403,14712,year,2021
Acute hepatitis C,403,21146,year,2022
Acute hepatitis C,403,146644,year,2024
Acute hepatitis C,403,4229,year,2025
Acute hepatitis E,404,15148,all,NA
Acute hepatitis E,404,15148,sliding_3yr,2021
Acute hepatitis E,404,15148,sliding_3yr,2022
Acute hepatitis E,404,15148,sliding_3yr,2023
Acute hepatitis E,404,15148,year,2023
Acute lymphoid leukemia,845,307552,all,NA
Acute lymphoid leukemia,845,5133,sliding_3yr,2007
Acute lymphoid leukemia,845,5271,sliding_3yr,2008
Acute lymphoid leukemia,845,6967,sliding_3yr,2009
Acute lymphoid leukemia,845,1834,sliding_3yr,2010
Acute lymphoid leukemia,845,6118,sliding_3yr,2011
Acute lymphoid leukemia,845,6960,sliding_3yr,2012
Acute lymphoid leukemia,845,6960,sliding_3yr,2013
Acute lymphoid leukemia,845,2538,sliding_3yr,2014
Acute lymphoid leukemia,845,203,sliding_3yr,2015
Acute lymphoid leukemia,845,16963,sliding_3yr,2016
Acute lymphoid leukemia,845,16963,sliding_3yr,2017
Acute lymphoid leukemia,845,16760,sliding_3yr,2018
Acute lymphoid leukemia,845,7366,sliding_3yr,2019
Acute lymphoid leukemia,845,7366,sliding_3yr,2020
Acute lymphoid leukemia,845,7366,sliding_3yr,2021
Acute lymphoid leukemia,845,5133,year,2009
Acute lymphoid leukemia,845,138,year,2010
Acute lymphoid leukemia,845,1696,year,2011
Acute lymphoid leukemia,845,0,year,2012
Acute lymphoid leukemia,845,4422,year,2013
Acute lymphoid leukemia,845,2538,year,2014
Acute lymphoid leukemia,845,203,year,2017
Acute lymphoid leukemia,845,16760,year,2018
Acute lymphoid leukemia,845,7366,year,2021
Acute myeloid leukemia,847,188631,all,NA
Acute myeloid leukemia,847,247,sliding_3yr,2011
Acute myeloid leukemia,847,247,sliding_3yr,2012
Acute myeloid leukemia,847,247,sliding_3yr,2013
Acute myeloid leukemia,847,175,sliding_3yr,2015
Acute myeloid leukemia,847,493,sliding_3yr,2016
Acute myeloid leukemia,847,493,sliding_3yr,2017
Acute myeloid leukemia,847,318,sliding_3yr,2018
Acute myeloid leukemia,847,37206,sliding_3yr,2019
Acute myeloid leukemia,847,37206,sliding_3yr,2020
Acute myeloid leukemia,847,37206,sliding_3yr,2021
Acute myeloid leukemia,847,624,sliding_3yr,2022
Acute myeloid leukemia,847,847,sliding_3yr,2023
Acute myeloid leukemia,847,7817,sliding_3yr,2024
Acute myeloid leukemia,847,247,year,2013
Acute myeloid leukemia,847,175,year,2017
Acute myeloid leukemia,847,318,year,2018
Acute myeloid leukemia,847,37206,year,2021
Acute myeloid leukemia,847,624,year,2024
Acute myeloid leukemia,847,223,year,2025
Acute myeloid leukemia,847,6970,year,2026
African trypanosomiasis,350,0,all,NA
Age-related and other hearing loss,674,91344099,all,NA
Age-related and other hearing loss,674,3980,sliding_3yr,2006
Age-related and other hearing loss,674,3980,sliding_3yr,2007
Age-related and other hearing loss,674,4327,sliding_3yr,2008
Age-related and other hearing loss,674,347,sliding_3yr,2009
Age-related and other hearing loss,674,347,sliding_3yr,2010
Age-related and other hearing loss,674,2978,sliding_3yr,2012
Age-related and other hearing loss,674,3284,sliding_3yr,2013
Age-related and other hearing loss,674,10836,sliding_3yr,2014
Age-related and other hearing loss,674,7858,sliding_3yr,2015
Age-related and other hearing loss,674,11808,sliding_3yr,2016
Age-related and other hearing loss,674,501730,sliding_3yr,2017
Age-related and other hearing loss,674,832489,sliding_3yr,2018
Age-related and other hearing loss,674,5310351,sliding_3yr,2019
Age-related and other hearing loss,674,5611867,sliding_3yr,2020
Age-related and other hearing loss,674,15882352,sliding_3yr,2021
Age-related and other hearing loss,674,12243162,sliding_3yr,2022
Age-related and other hearing loss,674,12565875,sliding_3yr,2023
Age-related and other hearing loss,674,1964631,sliding_3yr,2024
Age-related and other hearing loss,674,3980,year,2008
Age-related and other hearing loss,674,347,year,2010
Age-related and other hearing loss,674,2978,year,2014
Age-related and other hearing loss,674,306,year,2015
Age-related and other hearing loss,674,7552,year,2016
Age-related and other hearing loss,674,4256,year,2018
Age-related and other hearing loss,674,497474,year,2019
Age-related and other hearing loss,674,330759,year,2020
Age-related and other hearing loss,674,4482118,year,2021
Age-related and other hearing loss,674,798990,year,2022
Age-related and other hearing loss,674,10601244,year,2023
Age-related and other hearing loss,674,842928,year,2024
Age-related and other hearing loss,674,1121703,year,2025
Age-related macular degeneration,672,21816643,all,NA
Age-related macular degeneration,672,192,sliding_3yr,2005
Age-related macular degeneration,672,96,sliding_3yr,2006
Age-related macular degeneration,672,84436,sliding_3yr,2008
Age-related macular degeneration,672,103976,sliding_3yr,2009
Age-related macular degeneration,672,106280,sliding_3yr,2010
Age-related macular degeneration,672,120364,sliding_3yr,2011
Age-related macular degeneration,672,100824,sliding_3yr,2012
Age-related macular degeneration,672,115804,sliding_3yr,2013
Age-related macular degeneration,672,17284,sliding_3yr,2014
Age-related macular degeneration,672,176738,sliding_3yr,2015
Age-related macular degeneration,672,166040,sliding_3yr,2016
Age-related macular degeneration,672,166040,sliding_3yr,2017
Age-related macular degeneration,672,565180,sliding_3yr,2018
Age-related macular degeneration,672,598034,sliding_3yr,2019
Age-related macular degeneration,672,1241987,sliding_3yr,2020
Age-related macular degeneration,672,923889,sliding_3yr,2021
Age-related macular degeneration,672,971095,sliding_3yr,2022
Age-related macular degeneration,672,341996,sliding_3yr,2023
Age-related macular degeneration,672,101500,sliding_3yr,2024
Age-related macular degeneration,672,96,year,2005
Age-related macular degeneration,672,96,year,2006
Age-related macular degeneration,672,84436,year,2010
Age-related macular degeneration,672,19540,year,2011
Age-related macular degeneration,672,2304,year,2012
Age-related macular degeneration,672,98520,year,2013
Age-related macular degeneration,672,17284,year,2015
Age-related macular degeneration,672,159454,year,2017
Age-related macular degeneration,672,6586,year,2018
Age-related macular degeneration,672,558594,year,2020
Age-related macular degeneration,672,39440,year,2021
Age-related macular degeneration,672,643953,year,2022
Age-related macular degeneration,672,240496,year,2023
Age-related macular degeneration,672,86646,year,2024
Age-related macular degeneration,672,14854,year,2025
Alcohol use disorders,560,1910082092,all,NA
Alcohol use disorders,560,1500,sliding_3yr,2007
Alcohol use disorders,560,9176,sliding_3yr,2008
Alcohol use disorders,560,235402,sliding_3yr,2009
Alcohol use disorders,560,233902,sliding_3yr,2010
Alcohol use disorders,560,365801,sliding_3yr,2011
Alcohol use disorders,560,160244,sliding_3yr,2012
Alcohol use disorders,560,161618,sliding_3yr,2013
Alcohol use disorders,560,32847,sliding_3yr,2014
Alcohol use disorders,560,98507,sliding_3yr,2015
Alcohol use disorders,560,15560874,sliding_3yr,2016
Alcohol use disorders,560,47913257,sliding_3yr,2017
Alcohol use disorders,560,85492053,sliding_3yr,2018
Alcohol use disorders,560,79699125,sliding_3yr,2019
Alcohol use disorders,560,128505201,sliding_3yr,2020
Alcohol use disorders,560,101071025,sliding_3yr,2021
Alcohol use disorders,560,105884122,sliding_3yr,2022
Alcohol use disorders,560,24714859,sliding_3yr,2023
Alcohol use disorders,560,14483910,sliding_3yr,2024
Alcohol use disorders,560,1500,year,2009
Alcohol use disorders,560,7676,year,2010
Alcohol use disorders,560,226226,year,2011
Alcohol use disorders,560,139575,year,2013
Alcohol use disorders,560,20669,year,2014
Alcohol use disorders,560,1374,year,2015
Alcohol use disorders,560,10804,year,2016
Alcohol use disorders,560,86329,year,2017
Alcohol use disorders,560,15463741,year,2018
Alcohol use disorders,560,32363187,year,2019
Alcohol use disorders,560,37665125,year,2020
Alcohol use disorders,560,9670813,year,2021
Alcohol use disorders,560,81169263,year,2022
Alcohol use disorders,560,10230949,year,2023
Alcohol use disorders,560,14483910,year,2024
Alcoholic cardiomyopathy,938,0,all,NA
Alopecia areata,662,83188,all,NA
Alopecia areata,662,1054,sliding_3yr,2008
Alopecia areata,662,2774,sliding_3yr,2009
Alopecia areata,662,2774,sliding_3yr,2010
Alopecia areata,662,1720,sliding_3yr,2011
Alopecia areata,662,9758,sliding_3yr,2013
Alopecia areata,662,9758,sliding_3yr,2014
Alopecia areata,662,9758,sliding_3yr,2015
Alopecia areata,662,3196,sliding_3yr,2022
Alopecia areata,662,5266,sliding_3yr,2023
Alopecia areata,662,5266,sliding_3yr,2024
Alopecia areata,662,1054,year,2010
Alopecia areata,662,1720,year,2011
Alopecia areata,662,9758,year,2015
Alopecia areata,662,3196,year,2024
Alopecia areata,662,2070,year,2025
Alzheimer's disease and other dementias,543,888854658,all,NA
Alzheimer's disease and other dementias,543,13440,sliding_3yr,2005
Alzheimer's disease and other dementias,543,29640,sliding_3yr,2006
Alzheimer's disease and other dementias,543,125142,sliding_3yr,2007
Alzheimer's disease and other dementias,543,269126,sliding_3yr,2008
Alzheimer's disease and other dementias,543,657085,sliding_3yr,2009
Alzheimer's disease and other dementias,543,684883,sliding_3yr,2010
Alzheimer's disease and other dementias,543,833478,sliding_3yr,2011
Alzheimer's disease and other dementias,543,567799,sliding_3yr,2012
Alzheimer's disease and other dementias,543,623775,sliding_3yr,2013
Alzheimer's disease and other dementias,543,361485,sliding_3yr,2014
Alzheimer's disease and other dementias,543,634123,sliding_3yr,2015
Alzheimer's disease and other dementias,543,1225017,sliding_3yr,2016
Alzheimer's disease and other dementias,543,3362489,sliding_3yr,2017
Alzheimer's disease and other dementias,543,3200999,sliding_3yr,2018
Alzheimer's disease and other dementias,543,18139389,sliding_3yr,2019
Alzheimer's disease and other dementias,543,20731748,sliding_3yr,2020
Alzheimer's disease and other dementias,543,21609442,sliding_3yr,2021
Alzheimer's disease and other dementias,543,31278243,sliding_3yr,2022
Alzheimer's disease and other dementias,543,42976654,sliding_3yr,2023
Alzheimer's disease and other dementias,543,41854304,sliding_3yr,2024
Alzheimer's disease and other dementias,543,13440,year,2007
Alzheimer's disease and other dementias,543,16200,year,2008
Alzheimer's disease and other dementias,543,95502,year,2009
Alzheimer's disease and other dementias,543,157424,year,2010
Alzheimer's disease and other dementias,543,404159,year,2011
Alzheimer's disease and other dementias,543,123300,year,2012
Alzheimer's disease and other dementias,543,306019,year,2013
Alzheimer's disease and other dementias,543,138480,year,2014
Alzheimer's disease and other dementias,543,179276,year,2015
Alzheimer's disease and other dementias,543,43729,year,2016
Alzheimer's disease and other dementias,543,411118,year,2017
Alzheimer's disease and other dementias,543,770170,year,2018
Alzheimer's disease and other dementias,543,2181201,year,2019
Alzheimer's disease and other dementias,543,249628,year,2020
Alzheimer's disease and other dementias,543,15708560,year,2021
Alzheimer's disease and other dementias,543,4773560,year,2022
Alzheimer's disease and other dementias,543,1127322,year,2023
Alzheimer's disease and other dementias,543,25377361,year,2024
Alzheimer's disease and other dementias,543,16471971,year,2025
Alzheimer's disease and other dementias,543,4972,year,2026
Amphetamine use disorders,564,10980,all,NA
Amphetamine use disorders,564,240,sliding_3yr,2006
Amphetamine use disorders,564,240,sliding_3yr,2007
Amphetamine use disorders,564,240,sliding_3yr,2008
Amphetamine use disorders,564,5250,sliding_3yr,2017
Amphetamine use disorders,564,5250,sliding_3yr,2018
Amphetamine use disorders,564,5250,sliding_3yr,2019
Amphetamine use disorders,564,240,year,2008
Amphetamine use disorders,564,5250,year,2019
Anorexia nervosa,573,223112726,all,NA
Anorexia nervosa,573,1033,sliding_3yr,2008
Anorexia nervosa,573,1033,sliding_3yr,2009
Anorexia nervosa,573,1033,sliding_3yr,2010
Anorexia nervosa,573,6042,sliding_3yr,2012
Anorexia nervosa,573,6042,sliding_3yr,2013
Anorexia nervosa,573,6042,sliding_3yr,2014
Anorexia nervosa,573,22932,sliding_3yr,2015
Anorexia nervosa,573,29115,sliding_3yr,2016
Anorexia nervosa,573,930180,sliding_3yr,2017
Anorexia nervosa,573,1363091,sliding_3yr,2018
Anorexia nervosa,573,3494378,sliding_3yr,2019
Anorexia nervosa,573,10893225,sliding_3yr,2020
Anorexia nervosa,573,17076950,sliding_3yr,2021
Anorexia nervosa,573,14954472,sliding_3yr,2022
Anorexia nervosa,573,6654560,sliding_3yr,2023
Anorexia nervosa,573,14992,sliding_3yr,2024
Anorexia nervosa,573,1033,year,2010
Anorexia nervosa,573,6042,year,2014
Anorexia nervosa,573,22932,year,2017
Anorexia nervosa,573,6183,year,2018
Anorexia nervosa,573,901065,year,2019
Anorexia nervosa,573,455843,year,2020
Anorexia nervosa,573,2137470,year,2021
Anorexia nervosa,573,8299912,year,2022
Anorexia nervosa,573,6639568,year,2023
Anorexia nervosa,573,14992,year,2024
Anxiety disorders,571,103816100,all,NA
Anxiety disorders,571,42078,sliding_3yr,2016
Anxiety disorders,571,550110,sliding_3yr,2017
Anxiety disorders,571,584299,sliding_3yr,2018
Anxiety disorders,571,5598868,sliding_3yr,2019
Anxiety disorders,571,5090836,sliding_3yr,2020
Anxiety disorders,571,5584249,sliding_3yr,2021
Anxiety disorders,571,4575710,sliding_3yr,2022
Anxiety disorders,571,4795434,sliding_3yr,2023
Anxiety disorders,571,4267832,sliding_3yr,2024
Anxiety disorders,571,42078,year,2018
Anxiety disorders,571,508032,year,2019
Anxiety disorders,571,34189,year,2020
Anxiety disorders,571,5056647,year,2021
Anxiety disorders,571,527602,year,2023
Anxiety disorders,571,4048108,year,2024
Anxiety disorders,571,219724,year,2025
Aortic aneurysm,501,576534,all,NA
Aortic aneurysm,501,1374,sliding_3yr,2016
Aortic aneurysm,501,1374,sliding_3yr,2017
Aortic aneurysm,501,1374,sliding_3yr,2018
Aortic aneurysm,501,68907,sliding_3yr,2019
Aortic aneurysm,501,68907,sliding_3yr,2020
Aortic aneurysm,501,68907,sliding_3yr,2021
Aortic aneurysm,501,51890,sliding_3yr,2022
Aortic aneurysm,501,64148,sliding_3yr,2023
Aortic aneurysm,501,64148,sliding_3yr,2024
Aortic aneurysm,501,1374,year,2018
Aortic aneurysm,501,68907,year,2021
Aortic aneurysm,501,51890,year,2024
Aortic aneurysm,501,12258,year,2025
Appendicitis,529,3352174,all,NA
Appendicitis,529,8566,sliding_3yr,2015
Appendicitis,529,74692,sliding_3yr,2016
Appendicitis,529,74692,sliding_3yr,2017
Appendicitis,529,66126,sliding_3yr,2018
Appendicitis,529,274800,sliding_3yr,2019
Appendicitis,529,452140,sliding_3yr,2020
Appendicitis,529,463276,sliding_3yr,2021
Appendicitis,529,207682,sliding_3yr,2022
Appendicitis,529,61678,sliding_3yr,2023
Appendicitis,529,50542,sliding_3yr,2024
Appendicitis,529,8566,year,2017
Appendicitis,529,66126,year,2018
Appendicitis,529,274800,year,2021
Appendicitis,529,177340,year,2022
Appendicitis,529,11136,year,2023
Appendicitis,529,19206,year,2024
Appendicitis,529,31336,year,2025
Asbestosis,512,0,all,NA
Ascariasis,361,0,all,NA
Asthma,515,1080596785,all,NA
Asthma,515,1194,sliding_3yr,2005
Asthma,515,1194,sliding_3yr,2006
Asthma,515,59450,sliding_3yr,2007
Asthma,515,128221,sliding_3yr,2008
Asthma,515,461325,sliding_3yr,2009
Asthma,515,478254,sliding_3yr,2010
Asthma,515,415852,sliding_3yr,2011
Asthma,515,126440,sliding_3yr,2012
Asthma,515,53763,sliding_3yr,2013
Asthma,515,282600,sliding_3yr,2014
Asthma,515,331000,sliding_3yr,2015
Asthma,515,4146688,sliding_3yr,2016
Asthma,515,10607356,sliding_3yr,2017
Asthma,515,12321198,sliding_3yr,2018
Asthma,515,40078672,sliding_3yr,2019
Asthma,515,50914366,sliding_3yr,2020
Asthma,515,49585008,sliding_3yr,2021
Asthma,515,20347894,sliding_3yr,2022
Asthma,515,30298916,sliding_3yr,2023
Asthma,515,30454334,sliding_3yr,2024
Asthma,515,1194,year,2007
Asthma,515,58256,year,2009
Asthma,515,69965,year,2010
Asthma,515,333104,year,2011
Asthma,515,75185,year,2012
Asthma,515,7563,year,2013
Asthma,515,43692,year,2014
Asthma,515,2508,year,2015
Asthma,515,236400,year,2016
Asthma,515,92092,year,2017
Asthma,515,3818196,year,2018
Asthma,515,6697068,year,2019
Asthma,515,1805934,year,2020
Asthma,515,31575670,year,2021
Asthma,515,17532762,year,2022
Asthma,515,476576,year,2023
Asthma,515,2338556,year,2024
Asthma,515,27483784,year,2025
Asthma,515,631994,year,2026
Atopic dermatitis,977,541891491,all,NA
Atopic dermatitis,977,3576,sliding_3yr,2007
Atopic dermatitis,977,3576,sliding_3yr,2008
Atopic dermatitis,977,38510,sliding_3yr,2009
Atopic dermatitis,977,38262,sliding_3yr,2010
Atopic dermatitis,977,54712,sliding_3yr,2011
Atopic dermatitis,977,19778,sliding_3yr,2012
Atopic dermatitis,977,257568,sliding_3yr,2013
Atopic dermatitis,977,241118,sliding_3yr,2014
Atopic dermatitis,977,241118,sliding_3yr,2015
Atopic dermatitis,977,11395,sliding_3yr,2018
Atopic dermatitis,977,5254820,sliding_3yr,2019
Atopic dermatitis,977,5298134,sliding_3yr,2020
Atopic dermatitis,977,7257507,sliding_3yr,2021
Atopic dermatitis,977,2318453,sliding_3yr,2022
Atopic dermatitis,977,3501771,sliding_3yr,2023
Atopic dermatitis,977,1531003,sliding_3yr,2024
Atopic dermatitis,977,3576,year,2009
Atopic dermatitis,977,34934,year,2011
Atopic dermatitis,977,3328,year,2012
Atopic dermatitis,977,16450,year,2013
Atopic dermatitis,977,241118,year,2015
Atopic dermatitis,977,11395,year,2020
Atopic dermatitis,977,5243425,year,2021
Atopic dermatitis,977,43314,year,2022
Atopic dermatitis,977,1970768,year,2023
Atopic dermatitis,977,304371,year,2024
Atopic dermatitis,977,1226632,year,2025
Atrial fibrillation and flutter,500,179495070,all,NA
Atrial fibrillation and flutter,500,8128,sliding_3yr,2005
Atrial fibrillation and flutter,500,8128,sliding_3yr,2006
Atrial fibrillation and flutter,500,29440,sliding_3yr,2007
Atrial fibrillation and flutter,500,23811,sliding_3yr,2008
Atrial fibrillation and flutter,500,23811,sliding_3yr,2009
Atrial fibrillation and flutter,500,24617,sliding_3yr,2010
Atrial fibrillation and flutter,500,22118,sliding_3yr,2011
Atrial fibrillation and flutter,500,22118,sliding_3yr,2012
Atrial fibrillation and flutter,500,840,sliding_3yr,2013
Atrial fibrillation and flutter,500,139568,sliding_3yr,2014
Atrial fibrillation and flutter,500,646332,sliding_3yr,2015
Atrial fibrillation and flutter,500,1744962,sliding_3yr,2016
Atrial fibrillation and flutter,500,1606234,sliding_3yr,2017
Atrial fibrillation and flutter,500,1102608,sliding_3yr,2018
Atrial fibrillation and flutter,500,7073635,sliding_3yr,2019
Atrial fibrillation and flutter,500,8104471,sliding_3yr,2020
Atrial fibrillation and flutter,500,8907130,sliding_3yr,2021
Atrial fibrillation and flutter,500,3686907,sliding_3yr,2022
Atrial fibrillation and flutter,500,9179616,sliding_3yr,2023
Atrial fibrillation and flutter,500,8373819,sliding_3yr,2024
Atrial fibrillation and flutter,500,8128,year,2007
Atrial fibrillation and flutter,500,21312,year,2009
Atrial fibrillation and flutter,500,2499,year,2010
Atrial fibrillation and flutter,500,22118,year,2012
Atrial fibrillation and flutter,500,840,year,2015
Atrial fibrillation and flutter,500,138728,year,2016
Atrial fibrillation and flutter,500,506764,year,2017
Atrial fibrillation and flutter,500,1099470,year,2018
Atrial fibrillation and flutter,500,3138,year,2020
Atrial fibrillation and flutter,500,7070497,year,2021
Atrial fibrillation and flutter,500,1030836,year,2022
Atrial fibrillation and flutter,500,805797,year,2023
Atrial fibrillation and flutter,500,1850274,year,2024
Atrial fibrillation and flutter,500,6523545,year,2025
Attention-deficit/hyperactivity disorder,578,996977082,all,NA
Attention-deficit/hyperactivity disorder,578,36022,sliding_3yr,2006
Attention-deficit/hyperactivity disorder,578,36022,sliding_3yr,2007
Attention-deficit/hyperactivity disorder,578,43603,sliding_3yr,2008
Attention-deficit/hyperactivity disorder,578,21012,sliding_3yr,2009
Attention-deficit/hyperactivity disorder,578,27716,sliding_3yr,2010
Attention-deficit/hyperactivity disorder,578,141305,sliding_3yr,2011
Attention-deficit/hyperactivity disorder,578,130585,sliding_3yr,2012
Attention-deficit/hyperactivity disorder,578,124359,sliding_3yr,2013
Attention-deficit/hyperactivity disorder,578,27224,sliding_3yr,2014
Attention-deficit/hyperactivity disorder,578,208249,sliding_3yr,2015
Attention-deficit/hyperactivity disorder,578,468587,sliding_3yr,2016
Attention-deficit/hyperactivity disorder,578,4856428,sliding_3yr,2017
Attention-deficit/hyperactivity disorder,578,4974878,sliding_3yr,2018
Attention-deficit/hyperactivity disorder,578,19892970,sliding_3yr,2019
Attention-deficit/hyperactivity disorder,578,49605526,sliding_3yr,2020
Attention-deficit/hyperactivity disorder,578,71654966,sliding_3yr,2021
Attention-deficit/hyperactivity disorder,578,56825154,sliding_3yr,2022
Attention-deficit/hyperactivity disorder,578,23447680,sliding_3yr,2023
Attention-deficit/hyperactivity disorder,578,1096054,sliding_3yr,2024
Attention-deficit/hyperactivity disorder,578,36022,year,2008
Attention-deficit/hyperactivity disorder,578,7581,year,2010
Attention-deficit/hyperactivity disorder,578,13431,year,2011
Attention-deficit/hyperactivity disorder,578,6704,year,2012
Attention-deficit/hyperactivity disorder,578,121170,year,2013
Attention-deficit/hyperactivity disorder,578,2711,year,2014
Attention-deficit/hyperactivity disorder,578,478,year,2015
Attention-deficit/hyperactivity disorder,578,24035,year,2016
Attention-deficit/hyperactivity disorder,578,183736,year,2017
Attention-deficit/hyperactivity disorder,578,260816,year,2018
Attention-deficit/hyperactivity disorder,578,4411876,year,2019
Attention-deficit/hyperactivity disorder,578,302186,year,2020
Attention-deficit/hyperactivity disorder,578,15178908,year,2021
Attention-deficit/hyperactivity disorder,578,34124432,year,2022
Attention-deficit/hyperactivity disorder,578,22351626,year,2023
Attention-deficit/hyperactivity disorder,578,349096,year,2024
Attention-deficit/hyperactivity disorder,578,746958,year,2025
Autism spectrum disorders,575,535719376,all,NA
Autism spectrum disorders,575,42,sliding_3yr,2009
Autism spectrum disorders,575,42,sliding_3yr,2010
Autism spectrum disorders,575,42,sliding_3yr,2011
Autism spectrum disorders,575,15054,sliding_3yr,2018
Autism spectrum disorders,575,15054,sliding_3yr,2019
Autism spectrum disorders,575,15054,sliding_3yr,2020
Autism spectrum disorders,575,14359070,sliding_3yr,2022
Autism spectrum disorders,575,14359070,sliding_3yr,2023
Autism spectrum disorders,575,14359070,sliding_3yr,2024
Autism spectrum disorders,575,42,year,2011
Autism spectrum disorders,575,15054,year,2020
Autism spectrum disorders,575,14359070,year,2024
Bacterial skin diseases,980,11170150,all,NA
Benign and in situ cervical and uterine neoplasms,966,18614883,all,NA
Benign and in situ cervical and uterine neoplasms,966,5046,sliding_3yr,2009
Benign and in situ cervical and uterine neoplasms,966,5046,sliding_3yr,2010
Benign and in situ cervical and uterine neoplasms,966,5046,sliding_3yr,2011
Benign and in situ cervical and uterine neoplasms,966,3999,sliding_3yr,2015
Benign and in situ cervical and uterine neoplasms,966,85317,sliding_3yr,2016
Benign and in situ cervical and uterine neoplasms,966,298794,sliding_3yr,2017
Benign and in situ cervical and uterine neoplasms,966,317175,sliding_3yr,2018
Benign and in situ cervical and uterine neoplasms,966,568812,sliding_3yr,2019
